seed,input_rate,max_time,num_restarts,deact_weight,time_pressure,max_capacity,act_rest,input_name,sub_threshold,coop_weight,k,tau,comp_weight,coop_asymmetry,prune_threshold,start_produce,num_restarts,noise_std,ext_weight,conf_threshold,partial_readout,structural_compactness,utterance_intervals,cxn_usage_count,num_utterances,global_syntactic_complexity,syntactic_complexity,utterance_lengths,requested_info,num_requests,max_BLEU_score,utterance
420262771,100,2000,5,0.0,1.0,nan,0.001,woman_man_kick_act_agent_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.11111111111,17.1176470588,21.0,18.0,0.047619047619,0.0138888888889,1.11111111111,nan,nan,nan,<START><12>woman<111>woman<123>woman<135>woman<147>woman<159>woman<171>woman<183>woman<195>woman<207>woman<219>woman<231>woman<243>woman<255>woman<267>woman<279>woman<291>woman<303>woman kick man<END>
420262771,100,2000,5,0.0,1.0,nan,0.001,woman_man_kick_act_agent_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.11111111111,17.1176470588,21.0,18.0,0.047619047619,0.0138888888889,1.11111111111,nan,nan,nan,<START><12>woman<111>woman<123>woman<135>woman<147>woman<159>woman<171>woman<183>woman<195>woman<207>woman<219>woman<231>woman<243>woman<255>woman<267>woman<279>woman<291>woman<303>woman kick man<END>
420262771,100,2000,5,0.0,1.0,nan,0.001,woman_man_kick_act_agent_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.11111111111,17.1176470588,21.0,18.0,0.047619047619,0.0138888888889,1.11111111111,nan,nan,nan,<START><12>woman<111>woman<123>woman<135>woman<147>woman<159>woman<171>woman<183>woman<195>woman<207>woman<219>woman<231>woman<243>woman<255>woman<267>woman<279>woman<291>woman<303>woman kick man<END>
420262771,100,2000,5,0.0,1.0,nan,0.001,woman_man_kick_act_agent_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.11111111111,17.1176470588,21.0,18.0,0.047619047619,0.0138888888889,1.11111111111,nan,nan,nan,<START><12>woman<111>woman<123>woman<135>woman<147>woman<159>woman<171>woman<183>woman<195>woman<207>woman<219>woman<231>woman<243>woman<255>woman<267>woman<279>woman<291>woman<303>woman kick man<END>
420262771,100,2000,5,0.0,1.0,nan,0.001,woman_man_kick_act_agent_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.11111111111,17.1176470588,21.0,18.0,0.047619047619,0.0138888888889,1.11111111111,nan,nan,nan,<START><12>woman<111>woman<123>woman<135>woman<147>woman<159>woman<171>woman<183>woman<195>woman<207>woman<219>woman<231>woman<243>woman<255>woman<267>woman<279>woman<291>woman<303>woman kick man<END>
420262771,100,2000,5,0.0,112.0,nan,0.001,woman_man_kick_act_agent_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.66666666667,123.0,6.0,3.0,0.166666666667,0.0833333333333,2.66666666667,nan,nan,nan,<START><123>man<246>man<369>man is kick -ed by woman<END>
420262771,100,2000,5,0.0,112.0,nan,0.001,woman_man_kick_act_agent_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.66666666667,123.0,6.0,3.0,0.166666666667,0.0833333333333,2.66666666667,nan,nan,nan,<START><123>man<246>man<369>man is kick -ed by woman<END>
420262771,100,2000,5,0.0,112.0,nan,0.001,woman_man_kick_act_agent_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.66666666667,123.0,6.0,3.0,0.166666666667,0.0833333333333,2.66666666667,nan,nan,nan,<START><123>man<246>man<369>man is kick -ed by woman<END>
420262771,100,2000,5,0.0,112.0,nan,0.001,woman_man_kick_act_agent_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.66666666667,123.0,6.0,3.0,0.166666666667,0.0833333333333,2.66666666667,nan,nan,nan,<START><123>man<246>man<369>man is kick -ed by woman<END>
420262771,100,2000,5,0.0,112.0,nan,0.001,woman_man_kick_act_agent_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.66666666667,123.0,6.0,3.0,0.166666666667,0.0833333333333,2.66666666667,nan,nan,nan,<START><123>man<246>man<369>man is kick -ed by woman<END>
